Date,Value,ChangePercentMonth,ChangePercentYear
1955-08,3.25,,
1955-08,3.25,0.0,
1955-08,3.25,0.0,0.0
1955-09,3.25,0.0,0.0
1955-10,3.25,0.0,0.0
1955-10,3.5,0.076923,0.076923
1955-10,3.5,0.0,0.076923
1955-11,3.5,0.0,0.0
1955-12,3.5,0.0,0.0
1956-01,3.5,0.0,0.0
1956-02,3.5,0.0,0.0
1956-03,3.5,0.0,0.0
1956-04,3.5,0.0,0.0
1956-04,3.75,0.071429,0.071429
1956-04,3.75,0.0,0.071429
1956-05,3.75,0.0,0.0
1956-06,3.75,0.0,0.0
1956-07,3.75,0.0,0.0
1956-08,3.75,0.0,0.0
1956-08,4.0,0.066667,0.066667
1956-08,4.0,0.0,0.066667
1956-09,4.0,0.0,0.066667
1956-09,4.0,0.0,0.0
1956-10,4.0,0.0,0.0
1956-11,4.0,0.0,0.0
1956-12,4.0,0.0,0.0
1957-01,4.0,0.0,0.0
1957-02,4.0,0.0,0.0
1957-03,4.0,0.0,0.0
1957-04,4.0,0.0,0.0
1957-05,4.0,0.0,0.0
1957-06,4.0,0.0,0.0
1957-07,4.0,0.0,0.0
1957-08,4.0,0.0,0.0
1957-08,4.5,0.125,0.125
1957-08,4.5,0.0,0.125
1957-08,4.5,0.0,0.0
1957-09,4.5,0.0,0.0
1957-10,4.5,0.0,0.0
1957-11,4.5,0.0,0.0
1957-12,4.5,0.0,0.0
1958-01,4.5,0.0,0.0
1958-01,4.0,-0.111111,-0.111111
1958-01,4.0,0.0,-0.111111
1958-02,4.0,0.0,-0.111111
1958-02,4.0,0.0,0.0
1958-03,4.0,0.0,0.0
1958-04,4.0,0.0,0.0
1958-04,3.5,-0.125,-0.125
1958-04,3.5,0.0,-0.125
1958-05,3.5,0.0,-0.125
1958-05,3.5,0.0,0.0
1958-06,3.5,0.0,0.0
1958-07,3.5,0.0,0.0
1958-08,3.5,0.0,0.0
1958-09,3.5,0.0,0.0
1958-09,4.0,0.142857,0.142857
1958-09,4.0,0.0,0.142857
1958-09,4.0,0.0,0.0
1958-10,4.0,0.0,0.0
1958-11,4.0,0.0,0.0
1958-12,4.0,0.0,0.0
1959-01,4.0,0.0,0.0
1959-02,4.0,0.0,0.0
1959-03,4.0,0.0,0.0
1959-04,4.0,0.0,0.0
1959-05,4.0,0.0,0.0
1959-05,4.5,0.125,0.125
1959-05,4.5,0.0,0.125
1959-06,4.5,0.0,0.125
1959-06,4.5,0.0,0.0
1959-07,4.5,0.0,0.0
1959-08,4.5,0.0,0.0
1959-09,5.0,0.111111,0.111111
1959-09,5.0,0.0,0.111111
1959-09,5.0,0.0,0.0
1959-10,5.0,0.0,0.0
1959-11,5.0,0.0,0.0
1959-12,5.0,0.0,0.0
1960-01,5.0,0.0,0.0
1960-02,5.0,0.0,0.0
1960-03,5.0,0.0,0.0
1960-04,5.0,0.0,0.0
1960-05,5.0,0.0,0.0
1960-06,5.0,0.0,0.0
1960-07,5.0,0.0,0.0
1960-08,5.0,0.0,0.0
1960-08,4.5,-0.1,-0.1
1960-08,4.5,0.0,-0.1
1960-09,4.5,0.0,-0.1
1960-09,4.5,0.0,0.0
1960-10,4.5,0.0,0.0
1960-11,4.5,0.0,0.0
1960-12,4.5,0.0,0.0
1961-01,4.5,0.0,0.0
1961-02,4.5,0.0,0.0
1961-03,4.5,0.0,0.0
1961-04,4.5,0.0,0.0
1961-05,4.5,0.0,0.0
1961-06,4.5,0.0,0.0
1961-07,4.5,0.0,0.0
1961-08,4.5,0.0,0.0
1961-09,4.5,0.0,0.0
1961-10,4.5,0.0,0.0
1961-11,4.5,0.0,0.0
1961-12,4.5,0.0,0.0
1962-01,4.5,0.0,0.0
1962-02,4.5,0.0,0.0
1962-03,4.5,0.0,0.0
1962-04,4.5,0.0,0.0
1962-05,4.5,0.0,0.0
1962-06,4.5,0.0,0.0
1962-07,4.5,0.0,0.0
1962-08,4.5,0.0,0.0
1962-09,4.5,0.0,0.0
1962-10,4.5,0.0,0.0
1962-11,4.5,0.0,0.0
1962-12,4.5,0.0,0.0
1963-01,4.5,0.0,0.0
1963-02,4.5,0.0,0.0
1963-03,4.5,0.0,0.0
1963-04,4.5,0.0,0.0
1963-05,4.5,0.0,0.0
1963-06,4.5,0.0,0.0
1963-07,4.5,0.0,0.0
1963-08,4.5,0.0,0.0
1963-09,4.5,0.0,0.0
1963-10,4.5,0.0,0.0
1963-11,4.5,0.0,0.0
1963-12,4.5,0.0,0.0
1964-01,4.5,0.0,0.0
1964-02,4.5,0.0,0.0
1964-03,4.5,0.0,0.0
1964-04,4.5,0.0,0.0
1964-05,4.5,0.0,0.0
